departure_city,start_date,duration_days,num_people,budget_per_person_inr,preferred_pace,accommodation_style,interests,destination
Pune,2025-09-04,2,4,11786,Action-Packed,Budget,Relaxation,Ooty
Mumbai,2025-03-07,9,4,47591,Relaxed,Private Apartments,Nature|Wildlife,Langkawi
Mumbai,2024-12-10,9,2,30198,Relaxed,Mid-range Hotels,Adventure,Manali
Bangalore,2026-12-09,7,1,36557,Relaxed,Luxury Hotels,Nature,Phuket
Hyderabad,2024-09-04,4,2,37518,Balanced,Luxury Hotels,Relaxation,Bali
Kochi,2026-08-19,2,1,13642,Action-Packed,Private Apartments,Wildlife|Culture,Phuket
Bangalore,2024-04-16,10,1,47484,Balanced,Mid-range Hotels,Beach|Spiritual,Da Nang
Bangalore,2025-06-13,4,3,16934,Relaxed,Mid-range Hotels,Shopping|Wildlife,Maldives
Bangalore,2025-10-11,2,4,10107,Action-Packed,Private Apartments,Beach|Culture,Dubai
Kolkata,2024-09-02,3,3,12377,Action-Packed,Private Apartments,Wildlife,Da Nang
Chennai,2026-08-27,3,3,8199,Action-Packed,Budget,Nature,Shimla
Hyderabad,2024-02-08,9,5,54025,Relaxed,Private Apartments,Wildlife|Nightlife,Andaman & Nicobar Islands
Chennai,2024-11-03,10,3,51005,Relaxed,Private Apartments,Shopping,Istanbul
Kolkata,2025-02-27,8,3,14714,Relaxed,Private Apartments,Adventure|Yoga,Rishikesh
Pune,2026-01-25,10,2,49750,Balanced,Luxury Hotels,Spiritual|Culture,Singapore
Jaipur,2024-10-25,8,4,38971,Relaxed,Luxury Hotels,Spiritual,Ooty
Chennai,2025-11-19,6,2,17464,Balanced,Mid-range Hotels,Heritage,Jaipur
Chennai,2024-08-27,9,1,40988,Relaxed,Private Apartments,Adventure|Trekking,Ladakh
Mumbai,2026-04-23,8,3,38040,Relaxed,Mid-range Hotels,Nature,Da Nang
Chennai,2026-06-12,8,1,46719,Relaxed,Luxury Hotels,Culture,Singapore
Jaipur,2025-08-13,7,3,37020,Balanced,Mid-range Hotels,Relaxation|Wildlife,Singapore
Pune,2026-03-24,6,1,18982,Balanced,Mid-range Hotels,Nightlife|Beach,Goa
Mumbai,2024-12-30,5,6,29002,Balanced,Luxury Hotels,Nature,Colombo
Pune,2024-08-02,2,3,11291,Action-Packed,Budget,Beach,Dubai
Kolkata,2025-02-01,3,4,17399,Action-Packed,Budget,Beach|Shopping,Varanasi
Jaipur,2026-10-26,7,2,16490,Action-Packed,Mid-range Hotels,Nightlife|Food,Goa
Mumbai,2025-05-29,4,2,24838,Balanced,Private Apartments,Adventure|Food,Varanasi
Mumbai,2026-02-14,3,3,9653,Action-Packed,Private Apartments,Heritage,Jaipur
Kochi,2024-03-23,8,2,44941,Relaxed,Luxury Hotels,Beach,Phuket
Ahmedabad,2024-12-25,10,2,44069,Relaxed,Luxury Hotels,Adventure,Varanasi
Kochi,2025-11-05,4,2,26899,Balanced,Luxury Hotels,Beach,Bali
Ahmedabad,2025-09-12,10,3,45212,Relaxed,Mid-range Hotels,Nightlife|Relaxation,Da Nang
Pune,2024-11-10,4,1,7470,Balanced,Private Apartments,Nature,Shimla
Jaipur,2024-10-31,5,2,24150,Balanced,Mid-range Hotels,Shopping|Nature,Varanasi
Jaipur,2026-03-02,3,2,14892,Action-Packed,Mid-range Hotels,Relaxation,Istanbul
Delhi,2026-06-28,9,3,47157,Relaxed,Mid-range Hotels,Beach|Food,Maldives
Kolkata,2026-10-02,6,3,32560,Action-Packed,Mid-range Hotels,Relaxation|Culture,Dubai
Ahmedabad,2024-12-01,4,2,39551,Balanced,Private Apartments,Relaxation|Culture,Bali
Mumbai,2025-01-04,6,2,30593,Relaxed,Mid-range Hotels,Spiritual,Istanbul
Hyderabad,2025-01-24,7,2,34969,Balanced,Luxury Hotels,Relaxation,Dubai
Delhi,2025-05-12,9,2,45675,Relaxed,Mid-range Hotels,Food,Phuket
Chennai,2026-12-04,7,4,31498,Balanced,Mid-range Hotels,Relaxation|Spiritual,Andaman & Nicobar Islands
Jaipur,2025-04-16,3,4,10131,Balanced,Mid-range Hotels,Culture,Jaipur
Pune,2026-12-02,7,2,17689,Balanced,Private Apartments,Adventure|Nature,Manali
Pune,2025-06-12,6,2,44497,Relaxed,Mid-range Hotels,Culture|Relaxation,Bali
Delhi,2024-10-22,5,1,20201,Balanced,Mid-range Hotels,Spiritual,Istanbul
Mumbai,2024-06-20,9,1,46414,Balanced,Mid-range Hotels,Spiritual,Varanasi
Ahmedabad,2024-12-22,8,2,38257,Relaxed,Mid-range Hotels,Spiritual|Nature,Dubai
Chennai,2026-10-29,7,3,34456,Balanced,Luxury Hotels,Food,Andaman & Nicobar Islands
Jaipur,2024-04-29,8,4,43576,Relaxed,Mid-range Hotels,Beach|Wildlife,Dubai
Delhi,2026-09-17,3,2,16225,Action-Packed,Mid-range Hotels,Nightlife,Varanasi
Mumbai,2024-03-27,4,2,10657,Action-Packed,Private Apartments,Relaxation|Culture,Shimla
Ahmedabad,2024-11-11,8,5,43451,Relaxed,Mid-range Hotels,Spiritual,Da Nang
Pune,2024-03-22,10,3,44297,Relaxed,Private Apartments,Food|Culture,Dubai
Bangalore,2024-02-26,2,2,7613,Balanced,Budget,Shopping,Phuket
Delhi,2026-06-24,2,2,5507,Action-Packed,Budget,Beach|Shopping,Phuket
Hyderabad,2025-03-04,8,2,38082,Relaxed,Mid-range Hotels,Adventure,Singapore
Jaipur,2024-11-19,4,3,19822,Balanced,Budget,Beach,Ooty
Chennai,2026-09-30,4,1,18521,Relaxed,Budget,Nightlife,Pokhara
Delhi,2025-09-15,5,3,24751,Relaxed,Private Apartments,Culture|Nightlife,Coorg
Chennai,2024-10-07,5,2,26159,Balanced,Luxury Hotels,Nightlife,Maldives
Chennai,2024-11-20,8,5,44941,Balanced,Mid-range Hotels,Food,Langkawi
Pune,2024-06-15,4,2,21847,Balanced,Budget,Culture|Nightlife,Langkawi
Chennai,2024-07-29,7,2,37471,Balanced,Luxury Hotels,Wildlife,Pokhara
Delhi,2024-11-26,8,1,43236,Relaxed,Mid-range Hotels,Adventure|Relaxation,Istanbul
Kochi,2025-09-05,2,6,7338,Action-Packed,Budget,Adventure,Dubai
Bangalore,2026-04-07,10,2,51387,Relaxed,Mid-range Hotels,Beach|Food,Colombo
Jaipur,2026-08-07,4,2,25124,Balanced,Mid-range Hotels,Spiritual,Istanbul
Kolkata,2026-07-26,7,4,34916,Balanced,Luxury Hotels,Shopping,Pokhara
Jaipur,2025-08-04,5,2,30266,Balanced,Mid-range Hotels,Wildlife,Colombo
Kolkata,2026-06-15,4,3,22465,Balanced,Mid-range Hotels,Adventure|Nature,Istanbul
Bangalore,2024-07-03,2,3,18249,Balanced,Private Apartments,Nightlife|Wildlife,Pokhara
Kolkata,2024-05-17,4,2,27576,Balanced,Luxury Hotels,Beach,Maldives
Pune,2024-03-27,7,2,29440,Balanced,Mid-range Hotels,Food|Wildlife,Andaman & Nicobar Islands
Pune,2024-06-06,4,4,7345,Balanced,Private Apartments,Nightlife|Beach,Goa
Chennai,2025-07-17,9,4,22239,Relaxed,Private Apartments,Relaxation,Shimla
Kolkata,2024-11-02,7,4,36886,Balanced,Mid-range Hotels,Wildlife,Coorg
Chennai,2024-11-24,3,4,15982,Action-Packed,Private Apartments,Nightlife,Coorg
Mumbai,2025-03-28,4,2,23114,Balanced,Mid-range Hotels,Beach,Varanasi
Mumbai,2024-11-25,9,3,43881,Relaxed,Luxury Hotels,Adventure|Nightlife,Andaman & Nicobar Islands
Pune,2026-03-02,5,1,27690,Balanced,Mid-range Hotels,Beach,Coorg
Delhi,2024-03-08,4,4,8397,Balanced,Mid-range Hotels,Beach,Goa
Chennai,2024-08-05,6,2,32840,Action-Packed,Mid-range Hotels,Beach,Da Nang
Kolkata,2025-06-15,10,2,49807,Relaxed,Mid-range Hotels,Wildlife|Culture,Istanbul
Chennai,2026-07-27,5,3,46954,Balanced,Mid-range Hotels,Beach|Culture,Bali
Delhi,2026-07-10,9,2,35731,Relaxed,Mid-range Hotels,Relaxation|Adventure,Dubai
Bangalore,2026-12-11,8,6,43193,Balanced,Luxury Hotels,Beach|Wildlife,Pokhara
Jaipur,2025-10-13,2,2,8375,Action-Packed,Private Apartments,Culture|Shopping,Colombo
Kolkata,2025-05-28,7,3,51045,Balanced,Luxury Hotels,Culture,Bali
Chennai,2024-07-06,6,5,29168,Balanced,Mid-range Hotels,Culture,Phuket
Ahmedabad,2026-04-12,7,2,37739,Action-Packed,Mid-range Hotels,Food|Spiritual,Istanbul
Chennai,2024-07-26,4,5,20394,Balanced,Budget,Adventure,Istanbul
Delhi,2026-07-02,3,2,11013,Action-Packed,Private Apartments,Beach,Istanbul
Jaipur,2025-06-02,5,2,23823,Balanced,Budget,Nightlife,Langkawi
Hyderabad,2024-12-22,4,2,6180,Balanced,Budget,Adventure,Rishikesh
Delhi,2026-03-13,2,2,8476,Action-Packed,Private Apartments,Beach,Dubai
Pune,2025-08-06,6,4,27586,Balanced,Mid-range Hotels,Nature|Relaxation,Dubai
Hyderabad,2026-01-21,7,3,23723,Action-Packed,Mid-range Hotels,Trekking,Manali
Delhi,2025-08-05,9,6,19086,Relaxed,Budget,Adventure|Yoga,Rishikesh
Bangalore,2025-05-29,5,2,11038,Balanced,Budget,Yoga,Rishikesh
Chennai,2025-12-04,6,1,30497,Action-Packed,Mid-range Hotels,Culture|Spiritual,Varanasi
Pune,2025-10-05,4,2,18594,Action-Packed,Private Apartments,Nightlife,Coorg
Chennai,2025-10-15,8,2,36709,Relaxed,Private Apartments,Nature,Pokhara
Mumbai,2024-10-08,2,4,3834,Balanced,Budget,Nightlife,Goa
Kolkata,2026-05-22,6,2,16020,Balanced,Mid-range Hotels,Culture,Shimla
Chennai,2026-03-15,3,5,14826,Balanced,Private Apartments,Adventure,Coorg
Pune,2024-04-30,6,2,13672,Balanced,Mid-range Hotels,Food|Nightlife,Goa
Jaipur,2026-07-20,7,2,31710,Relaxed,Mid-range Hotels,Spiritual|Beach,Ooty
Pune,2024-07-18,7,2,15182,Relaxed,Private Apartments,Nightlife|Food,Goa
Chennai,2024-05-05,5,2,28965,Relaxed,Private Apartments,Spiritual,Varanasi
Kochi,2025-07-15,3,2,12746,Action-Packed,Private Apartments,Relaxation,Singapore
Jaipur,2025-09-28,5,2,26259,Relaxed,Mid-range Hotels,Food,Dubai
Jaipur,2026-04-19,8,3,35510,Balanced,Luxury Hotels,Culture,Ooty
Pune,2024-09-06,6,3,22518,Relaxed,Mid-range Hotels,Beach,Maldives
Jaipur,2026-12-25,2,2,5439,Action-Packed,Budget,Beach|Nightlife,Goa
Kolkata,2024-11-24,8,5,47108,Balanced,Luxury Hotels,Nightlife|Culture,Colombo
Hyderabad,2026-10-05,7,2,22551,Balanced,Mid-range Hotels,Trekking,Manali
Delhi,2024-11-11,6,2,22637,Action-Packed,Budget,Trekking,Ladakh
Mumbai,2024-03-20,4,2,24739,Balanced,Private Apartments,Adventure|Culture,Singapore
Mumbai,2024-05-18,5,1,26721,Action-Packed,Luxury Hotels,Food,Coorg
Kochi,2026-10-15,9,2,24669,Relaxed,Private Apartments,Adventure|Trekking,Manali
Kolkata,2026-03-26,6,2,18292,Balanced,Private Apartments,Heritage,Jaipur
Pune,2024-01-05,3,2,9218,Balanced,Private Apartments,Culture|Shopping,Jaipur
Pune,2024-09-17,9,1,47617,Relaxed,Mid-range Hotels,Wildlife,Pokhara
Mumbai,2024-01-18,10,2,50120,Relaxed,Luxury Hotels,Spiritual,Varanasi
Pune,2024-08-28,2,2,12221,Action-Packed,Mid-range Hotels,Adventure|Food,Singapore
Pune,2025-08-17,6,4,34767,Balanced,Private Apartments,Wildlife|Nature,Istanbul
Mumbai,2024-05-07,4,1,12479,Balanced,Private Apartments,Shopping,Jaipur
Delhi,2024-01-06,5,2,25544,Balanced,Mid-range Hotels,Food,Ooty
Kolkata,2024-07-25,5,2,24818,Balanced,Mid-range Hotels,Adventure|Relaxation,Singapore
Mumbai,2025-09-11,4,2,8675,Balanced,Mid-range Hotels,Beach,Goa
Chennai,2025-12-04,5,2,12169,Balanced,Mid-range Hotels,Nature,Shimla
Ahmedabad,2025-01-29,6,3,29102,Relaxed,Luxury Hotels,Relaxation,Maldives
Bangalore,2025-01-25,4,1,20456,Relaxed,Mid-range Hotels,Nightlife|Spiritual,Da Nang
Ahmedabad,2024-12-11,8,2,36892,Balanced,Mid-range Hotels,Adventure,Coorg
Hyderabad,2025-01-11,6,2,12837,Relaxed,Private Apartments,Yoga|Adventure,Rishikesh
Kolkata,2025-06-07,2,2,8426,Action-Packed,Budget,Relaxation|Beach,Bali
Jaipur,2026-09-08,6,2,28100,Relaxed,Luxury Hotels,Beach,Da Nang
Mumbai,2025-02-16,8,1,18119,Balanced,Mid-range Hotels,Nature|Relaxation,Shimla
Chennai,2026-08-12,6,2,50821,Balanced,Luxury Hotels,Relaxation,Bali
Chennai,2024-03-29,10,1,48224,Relaxed,Mid-range Hotels,Spiritual|Relaxation,Coorg
Mumbai,2026-12-27,4,2,21478,Action-Packed,Mid-range Hotels,Culture|Food,Dubai
Pune,2025-09-20,5,3,26438,Relaxed,Luxury Hotels,Nightlife,Pokhara
Ahmedabad,2024-05-31,9,4,40204,Relaxed,Private Apartments,Food,Singapore
Kochi,2026-04-25,9,4,51042,Relaxed,Luxury Hotels,Relaxation|Spiritual,Maldives
Delhi,2026-08-23,5,3,13196,Relaxed,Mid-range Hotels,Culture,Shimla
Chennai,2026-09-01,8,2,41661,Relaxed,Mid-range Hotels,Adventure,Varanasi
Ahmedabad,2024-10-10,2,2,10616,Balanced,Private Apartments,Food|Adventure,Varanasi
Chennai,2025-09-09,10,5,51625,Relaxed,Luxury Hotels,Culture|Relaxation,Singapore
Chennai,2024-07-20,7,2,36959,Action-Packed,Mid-range Hotels,Adventure,Phuket
Bangalore,2024-04-25,5,3,18622,Relaxed,Private Apartments,Nature,Da Nang
Chennai,2024-07-16,10,2,59396,Relaxed,Mid-range Hotels,Shopping|Beach,Maldives
Kolkata,2025-10-31,5,3,29690,Relaxed,Luxury Hotels,Nature,Langkawi
Kochi,2025-01-13,2,4,3509,Balanced,Budget,Culture|Nature,Shimla
Bangalore,2026-04-05,3,2,9295,Action-Packed,Mid-range Hotels,Heritage,Jaipur
Jaipur,2024-07-24,6,1,18525,Balanced,Mid-range Hotels,Nature,Manali
Delhi,2024-07-04,9,2,39995,Relaxed,Mid-range Hotels,Wildlife,Colombo
Bangalore,2024-04-01,3,2,5288,Balanced,Budget,Nature,Phuket
Mumbai,2026-01-03,9,4,22497,Relaxed,Private Apartments,Relaxation,Shimla
Chennai,2026-05-03,3,3,18251,Action-Packed,Mid-range Hotels,Culture,Dubai
Bangalore,2025-11-17,10,5,51435,Balanced,Mid-range Hotels,Relaxation,Pokhara
Pune,2024-09-25,7,2,31904,Relaxed,Mid-range Hotels,Adventure|Spiritual,Istanbul
Chennai,2025-03-09,8,2,15106,Relaxed,Private Apartments,Yoga|Spiritual,Rishikesh
Hyderabad,2024-07-17,3,2,8724,Action-Packed,Mid-range Hotels,Nightlife,Goa
Mumbai,2026-04-15,5,6,24823,Relaxed,Budget,Trekking,Ladakh
Mumbai,2025-11-06,3,4,13830,Action-Packed,Budget,Shopping|Beach,Maldives
Bangalore,2026-12-17,6,2,25543,Balanced,Mid-range Hotels,Food,Colombo
Kochi,2026-01-23,4,5,8679,Relaxed,Mid-range Hotels,Food|Beach,Goa
Hyderabad,2026-05-24,3,4,10506,Balanced,Mid-range Hotels,Shopping,Jaipur
Bangalore,2024-01-17,7,2,29905,Balanced,Private Apartments,Food|Nightlife,Ooty
Ahmedabad,2025-05-08,4,4,18425,Balanced,Mid-range Hotels,Food,Colombo
Kochi,2026-04-10,8,2,36770,Relaxed,Private Apartments,Spiritual|Beach,Colombo
Chennai,2026-02-24,4,3,11741,Balanced,Mid-range Hotels,Food,Goa
Bangalore,2024-07-17,5,3,23730,Balanced,Budget,Wildlife,Varanasi
Pune,2025-06-30,6,1,14514,Balanced,Mid-range Hotels,Trekking|Nature,Manali
Mumbai,2025-08-02,3,1,20937,Action-Packed,Private Apartments,Beach,Da Nang
Pune,2026-11-15,2,4,5455,Action-Packed,Budget,Food|Beach,Goa
Pune,2024-07-25,6,4,32783,Balanced,Mid-range Hotels,Adventure,Varanasi
Kochi,2024-06-25,3,6,14608,Action-Packed,Mid-range Hotels,Culture,Bali
Chennai,2024-04-12,6,5,42069,Balanced,Luxury Hotels,Relaxation,Bali
Kolkata,2026-09-01,8,2,37684,Relaxed,Mid-range Hotels,Wildlife,Dubai
Hyderabad,2025-09-24,9,3,42404,Balanced,Mid-range Hotels,Nature|Wildlife,Pokhara
Pune,2025-04-25,5,2,42924,Balanced,Mid-range Hotels,Relaxation|Culture,Bali
Pune,2025-12-20,3,2,12908,Action-Packed,Mid-range Hotels,Wildlife,Maldives
Chennai,2024-10-18,2,3,11985,Action-Packed,Private Apartments,Nightlife|Wildlife,Dubai
Chennai,2024-06-06,4,5,17293,Balanced,Private Apartments,Nature,Ooty
Kolkata,2024-06-06,5,3,11850,Action-Packed,Budget,Food,Goa
Jaipur,2025-10-02,4,2,10272,Relaxed,Mid-range Hotels,Relaxation|Culture,Shimla
Mumbai,2025-03-06,6,2,21452,Balanced,Mid-range Hotels,Nature,Manali
Mumbai,2025-11-21,7,2,31314,Balanced,Private Apartments,Beach,Pokhara
Pune,2026-06-24,7,2,19058,Balanced,Budget,Culture|Heritage,Jaipur
Mumbai,2025-04-19,6,2,30081,Balanced,Mid-range Hotels,Spiritual|Culture,Varanasi
Delhi,2025-05-16,4,2,16172,Balanced,Budget,Wildlife,Dubai
Chennai,2026-08-31,4,4,15822,Balanced,Private Apartments,Beach|Wildlife,Dubai
Mumbai,2025-09-15,8,2,27050,Relaxed,Private Apartments,Nature|Trekking,Manali
Kolkata,2026-10-17,8,4,40367,Relaxed,Mid-range Hotels,Relaxation,Da Nang
Pune,2025-11-13,10,4,49529,Relaxed,Private Apartments,Wildlife,Andaman & Nicobar Islands
Hyderabad,2026-04-30,7,2,13998,Relaxed,Mid-range Hotels,Spiritual|Yoga,Rishikesh
Kolkata,2025-05-04,5,4,8658,Balanced,Private Apartments,Yoga,Rishikesh
Hyderabad,2026-04-06,6,2,28069,Balanced,Luxury Hotels,Nature,Ladakh
Kochi,2024-04-15,3,3,9134,Balanced,Budget,Culture,Jaipur
Ahmedabad,2026-03-13,5,2,24492,Action-Packed,Private Apartments,Nature,Dubai
Chennai,2024-08-01,7,3,18650,Relaxed,Budget,Adventure|Nature,Manali
Kolkata,2026-05-31,2,2,15995,Action-Packed,Private Apartments,Beach|Wildlife,Colombo
Bangalore,2024-08-07,5,3,20162,Balanced,Mid-range Hotels,Relaxation,Pokhara
Bangalore,2025-01-20,6,2,28866,Balanced,Luxury Hotels,Nature|Beach,Langkawi
Pune,2026-01-05,10,3,43850,Balanced,Luxury Hotels,Adventure,Maldives
Hyderabad,2024-12-15,5,2,27364,Balanced,Mid-range Hotels,Relaxation,Varanasi
Kolkata,2026-06-09,2,2,7630,Balanced,Budget,Nature,Langkawi
Mumbai,2024-08-25,7,2,21802,Relaxed,Mid-range Hotels,Adventure,Manali
Bangalore,2025-02-28,9,2,44565,Balanced,Luxury Hotels,Spiritual|Culture,Coorg
Kochi,2024-11-26,5,4,9900,Action-Packed,Mid-range Hotels,Adventure,Rishikesh
Delhi,2026-03-24,10,4,33429,Balanced,Mid-range Hotels,Adventure|Trekking,Manali
Delhi,2025-05-10,4,2,20917,Balanced,Private Apartments,Beach,Ooty
Kochi,2026-11-17,6,2,20542,Balanced,Budget,Heritage,Jaipur
Delhi,2025-06-20,5,4,26102,Relaxed,Mid-range Hotels,Spiritual,Andaman & Nicobar Islands
Kolkata,2024-08-02,9,5,39985,Balanced,Luxury Hotels,Nature|Beach,Maldives
Kolkata,2026-11-24,4,5,12953,Balanced,Private Apartments,Heritage|Shopping,Jaipur
Hyderabad,2025-09-19,6,2,13370,Relaxed,Mid-range Hotels,Nature,Manali
Pune,2025-03-02,4,4,24944,Balanced,Budget,Culture,Dubai
Hyderabad,2026-07-14,7,4,27764,Action-Packed,Mid-range Hotels,Spiritual,Varanasi
Hyderabad,2024-06-01,10,4,48315,Balanced,Private Apartments,Trekking|Adventure,Ladakh
Jaipur,2026-11-21,2,2,13878,Action-Packed,Mid-range Hotels,Shopping,Pokhara
Chennai,2024-04-19,8,3,42348,Relaxed,Mid-range Hotels,Spiritual,Singapore
Delhi,2026-07-08,6,2,32694,Balanced,Luxury Hotels,Adventure,Ladakh
Mumbai,2025-10-07,3,2,13635,Balanced,Mid-range Hotels,Food,Maldives
Hyderabad,2024-03-09,8,1,36788,Relaxed,Mid-range Hotels,Adventure,Ladakh
Mumbai,2026-11-19,2,2,9708,Balanced,Mid-range Hotels,Beach|Shopping,Coorg
Pune,2024-07-22,5,3,27493,Balanced,Luxury Hotels,Nature,Ladakh
Pune,2024-11-19,2,1,13869,Action-Packed,Mid-range Hotels,Wildlife,Colombo
Pune,2026-10-09,4,4,10636,Balanced,Private Apartments,Food,Goa
Bangalore,2026-11-27,3,2,8854,Action-Packed,Budget,Wildlife,Singapore
Chennai,2024-03-06,6,2,18907,Balanced,Budget,Shopping,Jaipur
Chennai,2024-05-21,9,2,43899,Relaxed,Private Apartments,Wildlife|Nightlife,Varanasi
Kolkata,2024-12-05,5,4,13629,Balanced,Mid-range Hotels,Culture|Heritage,Jaipur
Delhi,2025-10-21,5,2,14020,Balanced,Budget,Culture,Shimla
Mumbai,2024-07-29,9,6,42513,Balanced,Mid-range Hotels,Relaxation,Istanbul
Ahmedabad,2024-03-12,3,3,8570,Balanced,Mid-range Hotels,Beach,Goa
Bangalore,2025-02-03,2,6,8829,Balanced,Budget,Shopping,Jaipur
Delhi,2025-10-01,8,3,42723,Balanced,Luxury Hotels,Adventure|Wildlife,Phuket
Jaipur,2025-12-16,8,1,40082,Relaxed,Luxury Hotels,Wildlife|Food,Dubai
Chennai,2026-09-05,2,1,3340,Balanced,Budget,Culture,Shimla
Chennai,2026-02-07,7,2,40656,Relaxed,Private Apartments,Nature,Pokhara
Pune,2025-11-01,8,4,40485,Balanced,Mid-range Hotels,Wildlife,Pokhara
Kolkata,2026-09-04,3,4,6562,Action-Packed,Budget,Heritage,Jaipur
Chennai,2025-08-15,6,2,30310,Balanced,Luxury Hotels,Beach,Ooty
Mumbai,2024-11-29,6,2,10407,Balanced,Private Apartments,Culture,Shimla
Mumbai,2024-02-06,4,6,21876,Balanced,Mid-range Hotels,Adventure,Maldives
Mumbai,2026-05-17,10,1,48530,Relaxed,Mid-range Hotels,Spiritual,Istanbul
Kolkata,2026-01-16,3,2,18489,Action-Packed,Budget,Shopping|Beach,Langkawi
Kochi,2026-10-03,7,2,41417,Balanced,Luxury Hotels,Adventure|Wildlife,Langkawi
Jaipur,2026-08-07,5,2,15008,Action-Packed,Private Apartments,Nature|Adventure,Manali
Kolkata,2024-04-24,2,2,11196,Balanced,Mid-range Hotels,Heritage,Jaipur
Ahmedabad,2026-01-20,2,4,11252,Action-Packed,Private Apartments,Adventure,Varanasi
Hyderabad,2026-12-19,4,2,23104,Balanced,Mid-range Hotels,Beach|Nightlife,Langkawi
Kolkata,2026-08-17,2,2,7537,Action-Packed,Budget,Shopping,Jaipur
Kochi,2025-07-07,2,2,6458,Balanced,Budget,Culture,Jaipur
Ahmedabad,2024-08-27,5,2,29918,Balanced,Luxury Hotels,Wildlife,Varanasi
Ahmedabad,2024-03-13,3,2,12315,Action-Packed,Budget,Culture,Coorg
Pune,2024-03-07,10,2,53340,Balanced,Luxury Hotels,Wildlife,Dubai
Jaipur,2024-05-15,5,2,14763,Balanced,Mid-range Hotels,Culture,Jaipur
Kochi,2026-01-28,2,5,1500,Action-Packed,Budget,Beach|Nightlife,Goa
Pune,2026-12-08,8,1,39743,Balanced,Luxury Hotels,Nightlife,Da Nang
Mumbai,2025-03-02,9,2,40247,Relaxed,Luxury Hotels,Relaxation,Istanbul
Pune,2025-11-27,4,2,26402,Balanced,Mid-range Hotels,Shopping,Coorg
Ahmedabad,2024-09-23,10,5,49360,Relaxed,Luxury Hotels,Food|Relaxation,Pokhara
Pune,2024-02-10,2,4,4968,Action-Packed,Budget,Nature|Culture,Shimla
Mumbai,2025-07-18,8,4,35431,Relaxed,Mid-range Hotels,Relaxation|Culture,Dubai
Bangalore,2025-09-07,9,3,28100,Balanced,Private Apartments,Nature,Manali
Bangalore,2026-03-20,7,2,36644,Relaxed,Mid-range Hotels,Adventure|Relaxation,Da Nang
Jaipur,2026-09-30,9,2,21498,Balanced,Private Apartments,Culture,Shimla
Pune,2024-09-24,10,6,47542,Balanced,Mid-range Hotels,Shopping,Phuket
Pune,2026-07-24,7,3,28132,Balanced,Luxury Hotels,Beach|Culture,Pokhara
Mumbai,2024-11-01,6,3,31830,Relaxed,Mid-range Hotels,Trekking|Adventure,Ladakh
Kochi,2024-08-31,5,2,12975,Balanced,Mid-range Hotels,Nature|Relaxation,Shimla
Pune,2026-09-01,6,3,18585,Action-Packed,Mid-range Hotels,Culture,Shimla
Kolkata,2026-03-16,5,2,40288,Action-Packed,Luxury Hotels,Relaxation|Beach,Bali
Hyderabad,2026-05-26,9,2,21072,Balanced,Budget,Culture,Shimla
Hyderabad,2025-06-27,2,3,10113,Balanced,Mid-range Hotels,Wildlife,Langkawi
Bangalore,2024-06-29,3,2,9085,Action-Packed,Private Apartments,Beach|Nightlife,Goa
Pune,2025-12-19,6,2,26384,Balanced,Luxury Hotels,Nightlife|Nature,Maldives
Chennai,2024-06-30,4,1,23034,Action-Packed,Budget,Adventure|Nature,Ladakh
Jaipur,2024-03-30,10,5,48631,Balanced,Luxury Hotels,Culture,Istanbul
Chennai,2024-06-23,8,3,43195,Balanced,Luxury Hotels,Beach,Phuket
Hyderabad,2025-05-03,3,3,13881,Action-Packed,Mid-range Hotels,Beach|Culture,Langkawi
Jaipur,2024-03-13,6,6,32523,Action-Packed,Private Apartments,Relaxation|Nightlife,Pokhara
Bangalore,2026-06-21,4,3,13272,Balanced,Mid-range Hotels,Adventure,Manali
Mumbai,2024-05-23,9,4,43534,Relaxed,Luxury Hotels,Wildlife|Relaxation,Varanasi
Kolkata,2025-11-10,2,4,6323,Action-Packed,Private Apartments,Wildlife,Dubai
Delhi,2025-03-23,2,6,11167,Action-Packed,Budget,Relaxation|Nightlife,Varanasi
Delhi,2024-11-05,9,2,45180,Relaxed,Luxury Hotels,Trekking|Adventure,Ladakh
Pune,2026-04-18,6,2,31206,Action-Packed,Mid-range Hotels,Nightlife|Nature,Langkawi
Hyderabad,2026-02-19,5,2,9873,Balanced,Private Apartments,Nightlife,Goa
Hyderabad,2026-05-17,5,2,22555,Action-Packed,Mid-range Hotels,Nightlife|Nature,Langkawi
Jaipur,2025-08-11,4,2,20252,Balanced,Private Apartments,Spiritual,Pokhara
Mumbai,2024-05-03,10,2,51960,Relaxed,Luxury Hotels,Spiritual|Beach,Varanasi
Jaipur,2026-06-21,4,5,20779,Balanced,Mid-range Hotels,Relaxation,Maldives
Delhi,2024-11-01,8,2,39987,Balanced,Mid-range Hotels,Adventure|Trekking,Ladakh
Kolkata,2026-04-24,9,2,44063,Balanced,Mid-range Hotels,Culture|Spiritual,Ooty
Pune,2026-11-21,3,4,11176,Balanced,Mid-range Hotels,Culture,Ooty
Chennai,2025-06-23,6,2,17437,Relaxed,Private Apartments,Heritage,Jaipur
Kochi,2024-05-22,9,3,47451,Balanced,Mid-range Hotels,Nature,Dubai
Chennai,2026-08-14,6,3,30177,Relaxed,Luxury Hotels,Spiritual,Ooty
Jaipur,2026-07-24,9,1,19637,Balanced,Private Apartments,Nature|Relaxation,Shimla
